symbol,S,K,C,bid,ask,T,r,market_iv,moneyness_SK
SPXW261015C07850000,7643.99,7850.0,21.2,21.0,21.4,0.07162313535211537,0.0525,0.10396709030151366,0.9737566878980891
SPXW261015C07875000,7643.99,7875.0,16.4,16.2,16.6,0.07162313535211537,0.0525,0.10236493347167967,0.9706653968253968
SPXW261015C07900000,7643.99,7900.0,12.75,12.6,12.9,0.07162313535211537,0.0525,0.10139601005554197,0.967593670886076
SPXW261015C07925000,7643.99,7925.0,9.899999999999999,9.7,10.1,0.07162313535211537,0.0525,0.10104506141662598,0.9645413249211356
SPXW261015C07950000,7643.99,7950.0,7.6,7.4,7.8,0.07162313535211537,0.0525,0.10063307823181153,0.9615081761006289
SPXW261015C07975000,7643.99,7975.0,5.85,5.7,6.0,0.07162313535211537,0.0525,0.10041182800292968,0.9584940438871473
SPXW261015C08000000,7643.99,8000.0,4.6,4.4,4.8,0.07162313535211537,0.0525,0.10121290641784667,0.95549875
SPXW261015C08025000,7643.99,8025.0,3.65,3.5,3.8,0.07162313535211537,0.0525,0.10187665710449219,0.9525221183800623
SPXW261015C08050000,7643.99,8050.0,2.9,2.8,3.0,0.07162313535211537,0.0525,0.1025632957458496,0.9495639751552795
SPXW261015C08100000,7643.99,8100.0,1.975,1.85,2.1,0.07162313535211537,0.0525,0.10602700622558593,0.9437024691358025
SPXW261015C08200000,7643.99,8200.0,1.1,1.0,1.2,0.07162313535211537,0.0525,0.11484649810791016,0.9321939024390243
SPXW261015C08300000,7643.99,8300.0,0.7,0.6,0.8,0.07162313535211537,0.0525,0.12503926727294923,0.9209626506024096
SPX261016C05575000,7643.99,5575.0,2154.7,2142.7,2166.7,0.07436098613924746,0.0525,0.9048776602172851,1.3711192825112106
SPX261016C06050000,7643.99,6050.0,1624.5500000000002,1620.7,1628.4,0.07436098613924746,0.0525,0.5524336749267578,1.2634694214876032
SPX261016C06690000,7643.99,6690.0,996.4,994.8,998.0,0.07436098613924746,0.0525,0.39346157081604005,1.1425994020926755
SPX261016C06710000,7643.99,6710.0,968.75,967.6,969.9,0.07436098613924746,0.0525,0.3655802273178101,1.139193740685544
SPX261016C06720000,7643.99,6720.0,979.5,977.7,981.3,0.07436098613924746,0.0525,0.4155675204086304,1.1374985119047618
SPX261016C06820000,7643.99,6820.0,850.8,849.5,852.1,0.07436098613924746,0.0525,0.30997394134521483,1.1208196480938417
SPX261016C06825000,7643.99,6825.0,845.85,844.5,847.2,0.07436098613924746,0.0525,0.3087608797454834,1.1199985347985348
SPX261016C06840000,7643.99,6840.0,830.75,828.9,832.6,0.07436098613924746,0.0525,0.30540397972106936,1.1175423976608188
SPX261016C06870000,7643.99,6870.0,801.7,800.4,803.0,0.07436098613924746,0.0525,0.2974923767089843,1.1126622998544395
SPXW261016C06875000,7643.99,6875.0,796.6500000000001,786.1,807.2,0.07436098613924746,0.0525,0.3198157618713378,1.111853090909091
SPX261016C06880000,7643.99,6880.0,791.35,790.2,792.5,0.07436098613924746,0.0525,0.29310170406341546,1.1110450581395348
SPX261016C06890000,7643.99,6890.0,781.55,780.4,782.7,0.07436098613924746,0.0525,0.2906412489318847,1.1094325108853411
SPX261016C06900000,7643.99,6900.0,771.55,770.5,772.6,0.07436098613924746,0.0525,0.28735682743072505,1.1078246376811594
SPX261016C06910000,7643.99,6910.0,761.8,760.6,763.0,0.07436098613924746,0.0525,0.2854227952575683,1.1062214182344428
SPX261016C06920000,7643.99,6920.0,752.0,750.8,753.2,0.07436098613924746,0.0525,0.2829318228530883,1.104622832369942
SPXW261016C06925000,7643.99,6925.0,746.85,735.6,758.1,0.07436098613924746,0.0525,0.30609443302154543,1.1038252707581226
SPX261016C06930000,7643.99,6930.0,742.05,740.9,743.2,0.07436098613924746,0.0525,0.27990298351287834,1.10302886002886
SPX261016C06940000,7643.99,6940.0,732.3,731.2,733.4,0.07436098613924746,0.0525,0.2773967524719238,1.1014394812680115
SPXW261016C06950000,7643.99,6950.0,722.9000000000001,711.6,734.2,0.07436098613924746,0.0525,0.3006509144592285,1.0998546762589927
SPX261016C06960000,7643.99,6960.0,712.95,711.7,714.2,0.07436098613924746,0.0525,0.2733799164199829,1.0982744252873562
SPX261016C06970000,7643.99,6970.0,703.05,701.9,704.2,0.07436098613924746,0.0525,0.2703243744659424,1.0966987087517934
SPX261016C06980000,7643.99,6980.0,693.3,692.2,694.4,0.07436098613924746,0.0525,0.2677685528564453,1.0951275071633237
SPX261016C06990000,7643.99,6990.0,683.55,682.4,684.7,0.07436098613924746,0.0525,0.26544924011230464,1.0935608011444922
SPX261016C07000000,7643.99,7000.0,673.8499999999999,672.9,674.8,0.07436098613924746,0.0525,0.26262639236450197,1.0919985714285714
SPX261016C07010000,7643.99,7010.0,665.15,664.0,666.3,0.07436098613924746,0.0525,0.26318333259582527,1.0904407988587732
SPX261016C07020000,7643.99,7020.0,654.9,653.8,656.0,0.07436098613924746,0.0525,0.2593610441589356,1.0888874643874644
SPXW261016C07025000,7643.99,7025.0,650.5,639.2,661.8,0.07436098613924746,0.0525,0.2820925978469848,1.0881124555160142
SPX261016C07030000,7643.99,7030.0,644.85,643.6,646.1,0.07436098613924746,0.0525,0.256492420501709,1.087338549075391
SPX261016C07040000,7643.99,7040.0,635.6500000000001,634.6,636.7,0.07436098613924746,0.0525,0.2547910825347901,1.0857940340909091
SPXW261016C07050000,7643.99,7050.0,626.65,615.4,637.9,0.07436098613924746,0.0525,0.2761913201904296,1.0842539007092198
SPX261016C07060000,7643.99,7060.0,615.65,614.5,616.8,0.07436098613924746,0.0525,0.24876392112731935,1.0827181303116147
SPX261016C07070000,7643.99,7070.0,606.15,604.9,607.4,0.07436098613924746,0.0525,0.24699391929626466,1.081186704384724
SPX261016C07075000,7643.99,7075.0,601.35,600.1,602.6,0.07436098613924746,0.0525,0.24587240951538086,1.0804226148409894
SPX261016C07090000,7643.99,7090.0,587.55,586.3,588.8,0.07436098613924746,0.0525,0.24379342029571532,1.0781368124118476
SPX261016C07100000,7643.99,7100.0,577.7,576.2,579.2,0.07436098613924746,0.0525,0.241481736869812,1.0766183098591549
SPX261016C07110000,7643.99,7110.0,568.05,566.4,569.7,0.07436098613924746,0.0525,0.23936460105895993,1.0751040787623065
SPX261016C07120000,7643.99,7120.0,558.1500000000001,557.1,559.2,0.07436098613924746,0.0525,0.23508836818695067,1.0735941011235954
SPX261016C07125000,7643.99,7125.0,553.75,552.7,554.8,0.07436098613924746,0.0525,0.23476030750274657,1.072840701754386
SPX261016C07130000,7643.99,7130.0,548.55,547.5,549.6,0.07436098613924746,0.0525,0.2327270941925049,1.0720883590462833
SPX261016C07140000,7643.99,7140.0,539.55,538.3,540.8,0.07436098613924746,0.0525,0.2320137529373169,1.0705868347338936
SPX261016C07150000,7643.99,7150.0,529.2,528.3,530.1,0.07436098613924746,0.0525,0.22732172222137448,1.0690895104895104
SPXW261016C07155000,7643.99,7155.0,603.95,598.8,609.1,0.07436098613924746,0.0525,0.3660761330032348,1.0683424178895877
SPX261016C07160000,7643.99,7160.0,520.5,519.3,521.7,0.07436098613924746,0.0525,0.22734461017608643,1.0675963687150838
SPXW261016C07165000,7643.99,7165.0,594.55,589.4,599.7,0.07436098613924746,0.0525,0.36284511672973635,1.066851360781577
SPX261016C07170000,7643.99,7170.0,510.15,509.1,511.2,0.07436098613924746,0.0525,0.2230683773040771,1.066107391910739
SPXW261016C07175000,7643.99,7175.0,506.20000000000005,503.3,509.1,0.07436098613924746,0.0525,0.22718057983398435,1.0653644599303136
SPX261016C07180000,7643.99,7180.0,500.85,499.6,502.1,0.07436098613924746,0.0525,0.22158828956604001,1.0646225626740946
SPXW261016C07185000,7643.99,7185.0,575.85,570.7,581.0,0.07436098613924746,0.0525,0.3564708213424682,1.0638816979819068
SPX261016C07190000,7643.99,7190.0,491.35,490.1,492.6,0.07436098613924746,0.0525,0.21927660614013672,1.0631418636995826
SPXW261016C07200000,7643.99,7200.0,482.6,479.7,485.5,0.07436098613924746,0.0525,0.22153106967926023,1.0616652777777777
SPXW261016C07205000,7643.99,7205.0,527.6,524.0,531.2,0.07436098613924746,0.0525,0.30415658618927,1.0609285218598195
SPXW261016C07210000,7643.99,7210.0,473.35,470.5,476.2,0.07436098613924746,0.0525,0.21948259773254394,1.0601927877947295
SPXW261016C07215000,7643.99,7215.0,546.0,542.7,549.3,0.07436098613924746,0.0525,0.34153261623382564,1.0594580734580734
SPXW261016C07220000,7643.99,7220.0,464.75,461.9,467.6,0.07436098613924746,0.0525,0.21868151931762692,1.058724376731302
SPXW261016C07225000,7643.99,7225.0,509.2,505.6,512.8,0.07436098613924746,0.0525,0.29865584774017323,1.0579916955017301
SPX261016C07230000,7643.99,7230.0,453.45,452.4,454.5,0.07436098613924746,0.0525,0.2095530400466919,1.0572600276625173
SPX261016C07235000,7643.99,7235.0,448.75,447.7,449.8,0.07436098613924746,0.0525,0.20842390094757074,1.0565293711126469
SPXW261016C07240000,7643.99,7240.0,446.04999999999995,443.2,448.9,0.07436098613924746,0.0525,0.21418403621673582,1.0557997237569061
SPXW261016C07250000,7643.99,7250.0,435.9,433.1,438.7,0.07436098613924746,0.0525,0.21037319175720212,1.054343448275862
SPXW261016C07255000,7643.99,7255.0,481.75,478.2,485.3,0.07436098613924746,0.0525,0.2903513348388671,1.0536168159889732
SPX261016C07265000,7643.99,7265.0,421.0,420.0,422.0,0.07436098613924746,0.0525,0.2021754893112182,1.052166551961459
SPX261016C07270000,7643.99,7270.0,416.3,415.0,417.6,0.07436098613924746,0.0525,0.2015079239654541,1.051442916093535
SPX261016C07275000,7643.99,7275.0,411.9,410.4,413.4,0.07436098613924746,0.0525,0.20117604862213134,1.0507202749140894
SPXW261016C07280000,7643.99,7280.0,408.7,405.9,411.5,0.07436098613924746,0.0525,0.20476564285278315,1.0499986263736263
SPX261016C07285000,7643.99,7285.0,403.0,401.9,404.1,0.07436098613924746,0.0525,0.19889869712829586,1.0492779684282771
SPXW261016C07290000,7643.99,7290.0,463.65,473.8,453.5,0.07436098613924746,0.0525,0.28073076454162593,1.0485582990397806
SPX261016C07295000,7643.99,7295.0,393.1,392.1,394.1,0.07436098613924746,0.0525,0.19538921073913576,1.0478396161754626
SPXW261016C07300000,7643.99,7300.0,389.85,380.5,399.2,0.07436098613924746,0.0525,0.21030834255218506,1.0471219178082192
SPXW261016C07305000,7643.99,7305.0,385.5,383.0,388.0,0.07436098613924746,0.0525,0.19838562547683716,1.0464052019164956
SPX261016C07310000,7643.99,7310.0,379.35,378.4,380.3,0.07436098613924746,0.0525,0.19211241855621342,1.0456894664842682
SPXW261016C07315000,7643.99,7315.0,375.7,364.5,386.9,0.07436098613924746,0.0525,0.20906285634994504,1.0449747095010253
SPX261016C07320000,7643.99,7320.0,370.2,369.2,371.2,0.07436098613924746,0.0525,0.19003724399566657,1.0442609289617486
SPXW261016C07325000,7643.99,7325.0,366.75,355.7,377.8,0.07436098613924746,0.0525,0.20673400695800775,1.0435481228668941
SPX261016C07330000,7643.99,7330.0,362.15,361.2,363.1,0.07436098613924746,0.0525,0.18953370899200445,1.0428362892223737
SPXW261016C07335000,7643.99,7335.0,347.7,345.2,350.2,0.07436098613924746,0.0525,0.17471375831604005,1.0421254260395365
SPXW261016C07340000,7643.99,7340.0,405.35,401.9,408.8,0.07436098613924746,0.0525,0.26729744245529174,1.0414155313351499
SPX261016C07345000,7643.99,7345.0,348.1,347.2,349.0,0.07436098613924746,0.0525,0.1855054289627075,1.0407066031313819
SPXW261016C07350000,7643.99,7350.0,343.95000000000005,341.3,346.6,0.07436098613924746,0.0525,0.18775607784271237,1.0399986394557823
SPX261016C07355000,7643.99,7355.0,339.1,338.2,340.0,0.07436098613924746,0.0525,0.18340355178833007,1.0392916383412645
SPXW261016C07360000,7643.99,7360.0,336.04999999999995,333.4,338.7,0.07436098613924746,0.0525,0.18727161613464358,1.038585597826087
SPX261016C07365000,7643.99,7365.0,330.0,328.5,331.5,0.07436098613924746,0.0525,0.18201692319869994,1.0378805159538356
SPXW261016C07370000,7643.99,7370.0,318.70000000000005,317.3,320.1,0.07436098613924746,0.0525,0.1701819432830811,1.0371763907734057
SPX261016C07375000,7643.99,7375.0,320.70000000000005,319.8,321.6,0.07436098613924746,0.0525,0.17842160697937012,1.036473220338983
SPX261016C07380000,7643.99,7380.0,316.8,315.1,318.5,0.07436098613924746,0.0525,0.17941723300933837,1.035771002710027
SPX261016C07385000,7643.99,7385.0,311.85,310.9,312.8,0.07436098613924746,0.0525,0.17646468685150146,1.0350697359512524
SPX261016C07390000,7643.99,7390.0,308.45000000000005,307.6,309.3,0.07436098613924746,0.0525,0.1768041915130615,1.0343694181326115
SPX261016C07395000,7643.99,7395.0,303.15,301.9,304.4,0.07436098613924746,0.0525,0.17503418968200682,1.0336700473292766
SPXW261016C07400000,7643.99,7400.0,300.75,298.2,303.3,0.07436098613924746,0.0525,0.17882214618682862,1.0329716216216216
SPXW261016C07405000,7643.99,7405.0,295.1,292.8,297.4,0.07436098613924746,0.0525,0.1755644272994995,1.032274139095206
SPXW261016C07410000,7643.99,7410.0,291.0,288.5,293.5,0.07436098613924746,0.0525,0.1751944053649902,1.0315775978407558
SPXW261016C07415000,7643.99,7415.0,287.0,276.0,298.0,0.07436098613924746,0.0525,0.18666127067565919,1.0308819959541469
SPXW261016C07420000,7643.99,7420.0,282.1,279.8,284.4,0.07436098613924746,0.0525,0.17253558795928958,1.030187331536388
SPX261016C07425000,7643.99,7425.0,277.05,275.8,278.3,0.07436098613924746,0.0525,0.16898604764938355,1.0294936026936026
SPXW261016C07430000,7643.99,7430.0,273.8,271.3,276.3,0.07436098613924746,0.0525,0.1712252525520325,1.028800807537012
SPX261016C07435000,7643.99,7435.0,268.5,267.2,269.8,0.07436098613924746,0.0525,0.1671130500221253,1.0281089441829185
